,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=PI_FHJ_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
10100,0.2054014014014014,-0.032009325554031874,0.3655821750911324,1.7798426524690603,2.2618344087318336,0.125,0.6439827224632763,0.4301448371313281,2.2710992177850966,6,0.6567959840360076,6.194913456989511,766,2.4626823339922024,1.176602324837368,0.16666666666666666,0.0013054830287206266,23.19365
10125,0.20404204204204204,-0.0378454368375216,0.3640538074353163,1.7842097824148637,2.2624390243902437,0.125,0.644988301415523,0.4210304261227053,2.2626417084102295,6,0.6431224729688764,6.203011566634583,791,2.463202830020704,1.1565060370849505,0.16666666666666666,0.0012642225031605564,23.06635
10150,0.20471871871871872,-0.01407682983435353,0.3650899204944405,1.783373414895538,2.26631457536575,0.125,0.651036795767761,0.4295158277672922,2.2588459164780907,6,0.6371939569038859,6.178197882154226,816,2.4561773408849445,1.1764658613023329,0.16666666666666666,0.0012254901960784314,23.17774
10175,0.20445245245245244,-0.01401452790901195,0.36495828600524854,1.7850521313268346,2.264062689831126,0.125,0.6476114336546438,0.43351220085386394,2.24822262847857,6,0.6201498999258889,6.222843777090796,841,2.4635171903954274,1.187840412116659,0.16666666666666666,0.0011890606420927466,23.13001
10200,0.2025965965965966,-0.024287129807722244,0.36200677885708077,1.7868354401722566,2.264993198961296,0.14285714285714285,0.6490075992268958,0.4298348765279603,2.2388182613618817,6,0.603882252474502,6.2744223553419785,866,2.4759757187210476,1.1873669268985094,0.16666666666666666,0.0011547344110854503,23.33683
10225,0.2024884884884885,-0.024679624588222003,0.36191333063088893,1.787327928281038,2.266142512226831,0.14285714285714285,0.6508299549481262,0.42412228231316057,2.2306172325932088,6,0.5897969851530933,6.312975833070709,891,2.479825560587366,1.1718890861904112,0.16666666666666666,0.001122334455667789,23.05044
10250,0.20196396396396396,-0.02232610762628256,0.3619313845025327,1.7920592238282242,2.2652934607271376,0.14285714285714285,0.6495519255120223,0.4313795461979957,2.234327668532115,6,0.5946509490276816,6.332525480561734,916,2.490749852233633,1.1918821209465382,0.16666666666666666,0.001091703056768559,23.25729
10275,0.20384584584584584,-0.013533439843344602,0.3657005922157512,1.7940056158529942,2.268689453481996,0.14285714285714285,0.6548758772022208,0.43075593443395765,2.2469262295081966,6,0.617265771011499,6.264874481122751,941,2.479220988892603,1.1778923622300999,0.16666666666666666,0.0010626992561105207,23.28911
10300,0.20324724724724724,-0.01846209136268083,0.36504402986544787,1.7960589125292175,2.266943968681184,0.14285714285714285,0.6521768693126654,0.42765114950454086,2.2501166105208603,6,0.6232693952062636,6.283120487700111,966,2.485404656158234,1.1715056664867782,0.16666666666666666,0.0010351966873706005,23.32092
10325,0.20152152152152153,-0.02433126160876486,0.360053645936817,1.786675900511028,2.2585530005608523,0.14285714285714285,0.639026092682355,0.42767732962447846,2.249216300940439,6,0.6226367376807662,6.3705491348787495,991,2.500107092883336,1.1878155781806143,0.16666666666666666,0.0010090817356205853,23.20956
10350,0.20335535535535534,-0.006652274784060839,0.36460384342758134,1.7929394718444995,2.2615412799218366,0.14285714285714285,0.6437542927205377,0.42475584783807196,2.246784356610946,6,0.6188377670383175,6.275342940622989,257,2.4847552739830716,1.1649790738490615,0.16666666666666666,0.0038910505836575876,23.2732
10375,0.20302702702702702,-0.007880780112677604,0.3640298978424644,1.793012010139934,2.2605474251423674,0.14285714285714285,0.6421886514371663,0.42613300201159626,2.253480732127027,6,0.6301532219056636,6.275789890066422,267,2.4826360148644087,1.1705989110707804,0.16666666666666666,0.003745318352059925,23.47996
10400,0.20150950950950952,-0.011557812195368358,0.3611778965565204,1.7923615487708577,2.256470734280926,0.14285714285714285,0.6357411451558308,0.41971506348480936,2.244858919177427,6,0.6161483276208739,6.290754197768879,292,2.4871334131036846,1.162072949331573,0.16666666666666666,0.003424657534246575,23.36864
10425,0.20075875875875876,-0.01364660827346511,0.35980614086698115,1.7922313481691787,2.2581674802853926,0.14285714285714285,0.6384185457719158,0.4150121161958137,2.2412084657224405,6,0.6103260066073418,6.288387171090523,317,2.4889554679120325,1.153432554530085,0.16666666666666666,0.0031545741324921135,23.46406
10450,0.20073273273273273,-0.007963430666384486,0.3592045159874733,1.7894665762645656,2.2567830064540386,0.14285714285714285,0.6361556331708962,0.41682125546047516,2.2722231283640517,6,0.6553046269484837,6.356439766159791,342,2.5014336551150143,1.1604009329187028,0.16666666666666666,0.0029239766081871343,23.20956
10475,0.19968568568568568,-0.012436497704125193,0.3569172774029255,1.7873954068231486,2.2565922920892496,0.14285714285714285,0.6358728903400744,0.4186759973130946,2.274633694645678,6,0.6597139953607005,6.384682100206819,367,2.509974352169077,1.1730337078651685,0.16666666666666666,0.0027247956403269754,23.44816
10500,0.1975935935935936,-0.021324869158651304,0.35237796105290886,1.7833470946313803,2.250776598498576,0.14285714285714285,0.6266050899023307,0.420839328051227,2.2632955536181343,6,0.6419802189611414,6.466868686868687,382,2.531685928457361,1.1942839069553466,0.16666666666666666,0.002617801047120419,23.40045
10525,0.19781381381381383,2.5423914855432272e-05,0.3526435106469112,1.782704169380335,2.254253736171314,0.14285714285714285,0.6321884486553052,0.4202291312444337,2.273060710570975,6,0.6570248113315986,6.464276094276094,382,2.532021924157887,1.1916542302835496,0.16666666666666666,0.002617801047120419,23.28911
10550,0.19713113113113112,-0.011869763227573426,0.3539764591182833,1.795639567871292,2.254090409364289,0.14285714285714285,0.6319300418004239,0.4210649253049245,2.2768259198242724,6,0.6636153405359092,6.468069715016318,382,2.530913693135003,1.18952804475685,0.16666666666666666,0.002617801047120419,23.30502
10575,0.19652052052052052,-0.008760717599405892,0.35218312585318146,1.7920933901475533,2.2514490394008466,0.14285714285714285,0.627736455654158,0.4156292659073776,2.268375403091293,6,0.6506464579301364,6.4588766383057274,382,2.5251369558495655,1.1801509936073589,0.16666666666666666,0.002617801047120419,23.38454
10600,0.1991811811811812,0.01164588868030785,0.35719813852509275,1.7933327657103035,2.255808048749524,0.14285714285714285,0.6346596098261892,0.4185403704857726,2.3048098743565615,6,0.7055259660869999,6.481937713917787,382,2.530873774517291,1.1717316675108334,0.16666666666666666,0.002617801047120419,23.14592
10625,0.19855855855855856,0.0019327655981432213,0.3562613430127042,1.7942381612708787,2.2533001721828967,0.14285714285714285,0.630689063108466,0.41305706795724945,2.2984178635547576,6,0.6963238170847394,6.458374076946421,382,2.5213759417108843,1.1594215203486726,0.16666666666666666,0.002617801047120419,23.32092
10650,0.19789789789789788,-0.0079737989352882,0.3554172989377845,1.7959629824929022,2.2522597602410412,0.14285714285714285,0.6289969472038947,0.4082448153768336,2.3013972055888225,6,0.7012862405733806,6.469748906637848,382,2.5250290051412057,1.14863518629209,0.16666666666666666,0.002617801047120419,23.19365
10675,0.19715715715715715,-0.017398281237652368,0.3532392363931763,1.7916632674491426,2.249547335747543,0.14285714285714285,0.6246800642195808,0.4039805036555646,2.295274909132868,6,0.6923277178521582,6.458528951486698,382,2.525745397939767,1.143645614741139,0.16666666666666666,0.002617801047120419,23.2732
10700,0.19847247247247246,0.003302400189247305,0.354902811261184,1.788171461966384,2.2488974113135187,0.14285714285714285,0.6236375963389047,0.40513632649767495,2.2981060822795674,6,0.6958772469176543,6.381709509856154,382,2.5130998826230635,1.1415416098226467,0.16666666666666666,0.002617801047120419,23.17774
10725,0.19696896896896898,-0.005757634556878124,0.3503343971703291,1.7786273594472728,2.246496773773056,0.14285714285714285,0.6197578854427034,0.40648059683288273,2.3083405483405484,6,0.7114743778936102,6.423933736348151,382,2.5253797484608627,1.1602645932459092,0.16666666666666666,0.002617801047120419,23.38454
10750,0.19676676676676677,-0.004190192152052337,0.3503281273846467,1.780423255111472,2.246639697246509,0.14285714285714285,0.6199953265711498,0.408119245052653,2.311131597142199,6,0.7167095312515689,6.450977433524461,382,2.531169318961056,1.1649628252788105,0.16666666666666666,0.002617801047120419,23.13001
10775,0.19732532532532532,0.003716586930995293,0.3520758086116635,1.784240355520534,2.246084142394822,0.14285714285714285,0.6190862436197563,0.41565886124751433,2.31437125748503,6,0.7208850065999554,6.435426698769396,382,2.5238749212163865,1.1805947783989397,0.16666666666666666,0.002617801047120419,23.22547
10800,0.1983963963963964,0.00981149097948383,0.3553416280689008,1.791068963565888,2.2500958466453675,0.14285714285714285,0.6255462092351776,0.42684588139133595,2.327244718309859,6,0.7397068406547004,6.452938807022255,382,2.5261229698666576,1.2012267848014995,0.16666666666666666,0.002617801047120419,23.11409
10825,0.19587587587587588,-0.01976075602056313,0.35228945216680296,1.798534151239964,2.2481085311766242,0.14285714285714285,0.6223116503013123,0.4284239574816026,2.3317016187350506,6,0.7464486378279154,6.536631183469004,382,2.5441329552237373,1.2161134965765348,0.16666666666666666,0.002617801047120419,23.14592
10850,0.19673873873873873,-0.005229041433304599,0.35392944001790966,1.7989819508191214,2.2500323457109586,0.14285714285714285,0.6254045296532488,0.430544107620763,2.3408022130013832,6,0.758638433931721,6.565894643557101,382,2.5521043290332113,1.2164687616802277,0.16666666666666666,0.002617801047120419,23.14592
10875,0.19772172172172173,0.0019115300349426788,0.35535934873736863,1.7972701514177074,2.2519088867500803,0.14285714285714285,0.6284493604761298,0.43408395941758976,2.3272895065414474,6,0.7400815577676787,6.525012718331355,382,2.5461846742600596,1.2215352176886254,0.16666666666666666,0.002617801047120419,23.24138
10900,0.19857457457457459,0.00932652682982483,0.35766423357664234,1.801158251719289,2.25044404973357,0.14285714285714285,0.6261056749569494,0.42286365286123323,2.3260314995563443,6,0.7384999343773955,6.452115326455862,382,2.526462149046458,1.182292253918142,0.16666666666666666,0.002617801047120419,23.22547
10925,0.19880080080080081,0.008738933266576036,0.35683427155819175,1.7949337735100026,2.249634943813091,0.14285714285714285,0.624804187133915,0.4181830998680779,2.320666145076562,6,0.7311082124634672,6.426425269645609,382,2.524288261821403,1.171925269515155,0.16666666666666666,0.002617801047120419,23.47996
10950,0.1973853853853854,-0.007708736438876477,0.3543724770269996,1.7953329033712628,2.24673654427368,0.14285714285714285,0.620080333329265,0.41466012130555613,2.3198660840946492,6,0.7299782193103577,6.399302325581395,382,2.5220020843133524,1.1701250751309427,0.16666666666666666,0.002617801047120419,23.44816
10975,0.1969009009009009,-0.009089300303262684,0.35344476980640965,1.7950388656895806,2.2448821440103326,0.14285714285714285,0.6169964138308837,0.4125691394176021,2.335501323817198,6,0.7511984089776855,6.468037565310889,382,2.533427486850708,1.167280363615442,0.16666666666666666,0.002617801047120419,23.2732
11000,0.1976156156156156,-0.0023910643483921377,0.3539494878886424,1.7911008033753444,2.246238909605246,0.14285714285714285,0.619275391611296,0.41112765806562723,2.3344454670961805,6,0.7497382819988188,6.42932147276193,382,2.5249199180975523,1.1615433052836452,0.16666666666666666,0.002617801047120419,23.35273
11025,0.19735335335335336,-0.004093255990106415,0.35382133944693545,1.7928316566956548,2.2430225080385853,0.14285714285714285,0.614056838523936,0.40477591348982533,2.327733053319333,6,0.740514891147424,6.412950600801068,382,2.514876135394661,1.1440121563118208,0.16666666666666666,0.002617801047120419,23.54356
11050,0.194996996996997,-0.029158101273319022,0.350643217215429,1.7981980369719694,2.2411575562700965,0.14285714285714285,0.6110272234446567,0.40359955236599215,2.3287127539837686,6,0.7414338933904909,6.487424344317418,382,2.5313555585982996,1.1510262641642022,0.16666666666666666,0.002617801047120419,23.43225
11075,0.19668068068068068,-0.01657683947765315,0.35386087416787115,1.7991643762021503,2.246026618426153,0.14285714285714285,0.6188784052203267,0.4152195598623806,2.361468102350353,6,0.7836957833166821,6.486945103782637,382,2.52819280988109,1.173397767805776,0.16666666666666666,0.002617801047120419,23.38454
11100,0.19803803803803804,-0.018489627757715864,0.35639911039223615,1.7996497739680748,2.248979331462108,0.14285714285714285,0.6236426956438025,0.42742620299231704,2.3598258637048612,6,0.7826839985222374,6.491539720296236,382,2.525425680098954,1.1992908807261382,0.16666666666666666,0.002617801047120419,23.38454
11125,0.19807207207207206,-0.0351889303799599,0.35873333535482177,1.8111252717358874,2.2498890649762284,0.14285714285714285,0.6250859955450253,0.42900027290093695,2.353032486971948,6,0.7737748011545994,6.473472547072978,379,2.5179226904555465,1.1958751267891354,0.16666666666666666,0.002638522427440633,23.38454
11150,0.19766366366366367,-0.04137364944315856,0.3581679884131952,1.81200723377585,2.2495547073791347,0.14285714285714285,0.6245497015044179,0.427759715596609,2.3565450284566456,6,0.777763894207547,6.495159386068477,404,2.519263009838227,1.1942991262053557,0.16666666666666666,0.0024752475247524753,23.28911
11175,0.19925925925925925,-0.01025643443200972,0.360484276097659,1.809121831716876,2.252574083375188,0.14285714285714285,0.629382533160572,0.42538932985029637,2.3546521328068515,6,0.7751397427412092,6.430018755442427,429,2.508769897761125,1.180049611193177,0.16666666666666666,0.002331002331002331,23.25729
11200,0.20096496496496496,0.0019846421062336118,0.3640393696080971,1.8114568858883513,2.2539320298525873,0.14285714285714285,0.6315059941537585,0.4357554143173079,2.347555412440294,6,0.7655281094160824,6.448983719284053,454,2.51307983965386,1.1970007935856388,0.16666666666666666,0.0022026431718061676,23.22547
11225,0.19995995995995997,-0.014941907735768204,0.36359631557869443,1.8183456110488372,2.254951878298665,0.14285714285714285,0.6329655373667187,0.4333099719663596,2.3439666377816293,6,0.7603201439059267,6.489674216883799,479,2.520270000697802,1.191733671109153,0.16666666666666666,0.0020876826722338203,23.17774
11250,0.20065265265265264,-0.005917319220022226,0.36236106399537044,1.8059121531906646,2.253117439047087,0.14285714285714285,0.6300147534618101,0.43223315307405263,2.334860407459308,6,0.7481602527850748,6.42415395714837,504,2.5111555248143405,1.1928244947409,0.16666666666666666,0.001984126984126984,23.2732
11275,0.20142942942942943,0.0043790919503753,0.36397519231916037,1.806961342988258,2.255821116175927,0.14285714285714285,0.6343899968996505,0.4301985807144135,2.3526470268507444,6,0.7733931745845757,6.462411107348459,529,2.514165703823813,1.1819447857786516,0.16666666666666666,0.001890359168241966,23.28911
11300,0.2034094094094094,0.020987152016752095,0.3676367823784731,1.8073735302899256,2.260393343419062,0.14285714285714285,0.6416479324070096,0.43355019044713244,2.3465800127849987,6,0.7652511297897612,6.450359125872345,554,2.509189181188547,1.1792894814338875,0.16666666666666666,0.0018050541516245488,23.41635
11325,0.20256656656656657,0.007534516630350518,0.3657468719732759,1.805563860673354,2.2592796092796092,0.14285714285714285,0.6397588230507761,0.43317981459152816,2.330763094921563,6,0.7435655335041852,6.430081918756862,579,2.498504678502268,1.1843705244953657,0.16666666666666666,0.0017271157167530224,23.16183
11350,0.20193193193193193,-0.001023735373322986,0.3659247509046746,1.812119298833936,2.2563271793617803,0.14285714285714285,0.6351369876565407,0.4327665691766222,2.331908755809605,6,0.7446014228892984,6.496315125046914,604,2.508504454345834,1.1826654745455036,0.16666666666666666,0.0016556291390728477,23.13001
11375,0.20096096096096097,-0.01263987124180248,0.3653018529587567,1.8177752097320081,2.2541956107456813,0.16666666666666666,0.6315220184327492,0.42403865311815103,2.33899329596659,6,0.7541784411607432,6.488785269391784,629,2.5030555079672423,1.1607897679238595,0.16666666666666666,0.001589825119236884,23.38454
11400,0.20145145145145146,-0.010482296399558265,0.3659031055900621,1.816333925388681,2.2550989159061676,0.16666666666666666,0.6329480601328482,0.4240298136645963,2.3373322377430843,6,0.7515061135064222,6.451176171941107,654,2.4961909996700844,1.1588581982128794,0.16666666666666666,0.0015290519877675841,23.47996
11425,0.20082882882882883,-0.01417646557852885,0.3660705385090815,1.822798751772297,2.2516401986633148,0.16666666666666666,0.6274443345798696,0.4207488486153478,2.3286620689655173,6,0.7396933336924386,6.450231598877506,679,2.5045107946892724,1.1493655029682477,0.16666666666666666,0.0014727540500736377,23.43225
11450,0.19953553553553555,-0.03400644092306991,0.36138981418308785,1.8111551569656497,2.248377028714107,0.16666666666666666,0.6222384796767271,0.4225328089256331,2.3295165394402035,5,0.7402575606007558,6.501257818874082,704,2.517530108207473,1.1691884838557427,0.2,0.0014204545454545455,23.22547
11475,0.20173773773773773,-0.008651303615477097,0.3665945538266116,1.8171838245910656,2.251264549942105,0.16666666666666666,0.6268830217806892,0.4352373769450619,2.348487282463186,5,0.7656262444464695,6.453820148749155,729,2.508998797137632,1.1872445250534638,0.2,0.0013717421124828531,23.20956
11500,0.20206806806806807,-0.012085016016665222,0.3672138943655692,1.8172781967800604,2.253678706068345,0.16666666666666666,0.6308161461838198,0.4357940415919471,2.331001589825119,5,0.7423643671920446,6.420570659035435,751,2.5029897529797904,1.1867580401467732,0.2,0.0013315579227696406,23.19365
11525,0.20220620620620622,-0.0006979339712230343,0.365151185125047,1.805835696025435,2.252549929762414,0.16666666666666666,0.6290225362000925,0.4341696204035564,2.3258724939004987,5,0.7354338003991865,6.432570146282205,751,2.501698521870876,1.18901331308804,0.2,0.0013315579227696406,23.25729
11550,0.20117117117117117,-0.006181838312900768,0.36331790814549436,1.8060137843327306,2.2506627211639234,0.16666666666666666,0.6260079083395662,0.42936756729860176,2.3296436285097193,5,0.7403686928807093,6.435847720528729,751,2.5048048955861306,1.1817957707899638,0.2,0.0013315579227696406,23.36864
11575,0.20124924924924925,0.007611552541481074,0.3628586208268672,1.8030309289624384,2.25077131926447,0.16666666666666666,0.6261219305286323,0.4149357367394851,2.3202425321243814,5,0.7276073921778011,6.397469458987784,751,2.496400732462462,1.1435190262090142,0.2,0.0013315579227696406,23.25729
11600,0.19996396396396396,-0.00741843887436135,0.36200716845878134,1.8103620336513213,2.2521332918094052,0.16666666666666666,0.6284200777322028,0.42437075749384273,2.2980211439414475,5,0.6963058204672656,6.462877814591926,751,2.5121891496475772,1.1722716964433875,0.2,0.0013315579227696406,23.32092
11625,0.20068068068068068,-0.010252797903288969,0.3626296887470072,1.8069984988939554,2.2541237752697505,0.16666666666666666,0.6316208898076109,0.43023743016759775,2.327415002698327,5,0.7375078824730117,6.501183562950223,751,2.516252811663603,1.1864374140302614,0.2,0.0013315579227696406,23.33683
11650,0.20038838838838838,-0.020669874148676142,0.36435750394629046,1.818256571034948,2.254295957473112,0.16666666666666666,0.631865662907659,0.4327432213719104,2.310256547015841,5,0.7136831244139218,6.498503554059109,751,2.514392141567801,1.187688511105018,0.2,0.0013315579227696406,23.40045
11675,0.20174774774774776,-0.00037291166486007983,0.3671916088634853,1.8200530759956624,2.255592807071015,0.16666666666666666,0.6339917270605343,0.42553064809026225,2.324101674705978,5,0.7324955367130158,6.428487057473592,751,2.499911625112237,1.1588790098100152,0.2,0.0013315579227696406,23.20956
11700,0.20048048048048048,-0.011414172424292875,0.3650888755741961,1.8210694362823143,2.2549805711466107,0.16666666666666666,0.633038672958976,0.413501098462153,2.32276883379144,5,0.730887028759693,6.450122600828612,751,2.5018205536181526,1.1326039387308535,0.2,0.0013315579227696406,23.30502
11725,0.2016096096096096,0.0008877873125026283,0.3677510327295837,1.824074921040148,2.2529504805937464,0.16666666666666666,0.6297894200947927,0.4054258023514458,2.3125460209572357,5,0.7166729919779071,6.363593783978187,751,2.484273774914032,1.1024464006048498,0.2,0.0013315579227696406,23.25729
11750,0.20197397397397399,-0.008227199234737807,0.3700315207263644,1.8320752592314,2.2555132620385474,0.14285714285714285,0.634002681501228,0.405388260016256,2.324938889204707,5,0.7338941822918883,6.35231792506434,461,2.4759782820013716,1.095550614770566,0.2,0.0021691973969631237,23.2732
11775,0.20268668668668668,0.004777645438648192,0.3696292052705399,1.8236481700542726,2.254744833403627,0.14285714285714285,0.6328047863468048,0.39949823195906836,2.320215695273061,5,0.7274210060587131,6.309005385280234,461,2.4670413654943415,1.0808080808080809,0.2,0.0021691973969631237,23.24138
11800,0.20178378378378378,-0.00719819860712418,0.36817771428004487,1.8246149783500751,2.2535373777858747,0.14285714285714285,0.6309296901769265,0.3946185671339703,2.3044032444959446,5,0.7048868731436064,6.286262255509813,461,2.4616674119220128,1.0718154625562533,0.2,0.0021691973969631237,23.32092
11825,0.20318718718718717,0.003017793979831954,0.36882709967288063,1.815208452750994,2.2544567574078536,0.14285714285714285,0.6323783657256408,0.40118432979939306,2.3041706751174242,5,0.7048922795611995,6.245251993751541,461,2.457408878405986,1.0877300777388934,0.2,0.0021691973969631237,23.47996
11850,0.20243443443443443,0.00047634573138444057,0.36856679457257013,1.8206724345207363,2.2532043530834343,0.14285714285714285,0.6303711371459719,0.4027552513944381,2.296824770176527,5,0.6945385821017164,6.249614159524513,461,2.462328807683341,1.092760545239884,0.2,0.0021691973969631237,23.59126
11875,0.2010950950950951,-0.006969061624953014,0.3676466196103418,1.8282227094424495,2.2503960999390618,0.14285714285714285,0.6258878035876617,0.4061146674365586,2.2997519449768857,5,0.6988247247996987,6.296684262619597,461,2.479184229127383,1.1046332150884128,0.2,0.0021691973969631237,23.51176
11900,0.20046246246246247,-0.00677408257009977,0.36713904784732,1.8314603309638007,2.248440366972477,0.14285714285714285,0.622867928931184,0.4095335111004584,2.313642518618822,5,0.7172867099201987,6.375334001336006,461,2.4931787670452303,1.11547249877591,0.2,0.0021691973969631237,23.24138
11925,0.19970970970970972,-0.01675923329848309,0.3688035687434214,1.8466982365529445,2.247678396871945,0.14285714285714285,0.6216632925126596,0.4194376221743271,2.3110190555095276,5,0.7136795463525024,6.428533037723807,461,2.503652937774502,1.1372927425930959,0.2,0.0021691973969631237,23.30502
11950,0.2017917917917918,0.005692311446246815,0.3741852274418374,1.8543134193878446,2.250760876051799,0.14285714285714285,0.6265536537098938,0.4216875837095094,2.3066152927769035,5,0.7072420501752027,6.318786112812702,461,2.4812188163856144,1.1269487750556793,0.2,0.0021691973969631237,23.40045
11975,0.20067667667667669,-0.008100926479999025,0.37095712204952214,1.8485313200955356,2.2460887949260044,0.14285714285714285,0.6190025693156692,0.42509826612661866,2.2974605057421686,5,0.6942898414278595,6.377304704431034,461,2.4944009369056963,1.1459498709122204,0.2,0.0021691973969631237,23.20956
12000,0.20215615615615615,0.008180215749982749,0.3745605434901017,1.85282778725161,2.250639690568283,0.14285714285714285,0.626251878081606,0.4322964635511057,2.317231128569912,5,0.720993257624011,6.356773044332351,461,2.4890658561396113,1.1541430913225106,0.2,0.0021691973969631237,23.17774
12025,0.2002842842842843,-0.0077904471645834006,0.3733332000559765,1.8640164473717062,2.2488559730250484,0.14285714285714285,0.623322899458375,0.42264249015413524,2.3133993543798215,5,0.7158797778277777,6.381640175459079,461,2.4976467337810466,1.1320785027711586,0.2,0.0021691973969631237,23.40045
12050,0.20154754754754756,0.005380477536090749,0.3730195782384552,1.8507770636626342,2.2477404680672772,0.14285714285714285,0.6214815827871304,0.42409583503024645,2.3060926866155342,5,0.7057238553034804,6.389134660500034,461,2.5104649414116955,1.136926477245493,0.2,0.0021691973969631237,23.30502
12075,0.20016616616616617,0.008981161792966956,0.3685526539511717,1.8412335161838538,2.2457947342759628,0.14285714285714285,0.6183223181721806,0.41780102617444964,2.292448688398639,5,0.6859679312615552,6.451381140751259,461,2.517494524065577,1.1336264213411489,0.2,0.0021691973969631237,23.36864
12100,0.19896296296296295,0.0033751627390564316,0.3670282344891429,1.8447063163080526,2.2461974259498736,0.14285714285714285,0.6190813708138357,0.41477329898774423,2.293240611961057,5,0.6874528572663015,6.536430870369102,441,2.531317888649327,1.1300855356947033,0.2,0.0022675736961451248,23.30502
12125,0.1987107107107107,-0.0029050220776423133,0.36791730474732004,1.8515222628484562,2.2442232055063913,0.14285714285714285,0.6159165895762463,0.42132465543644715,2.2873160859815127,5,0.6791516874719754,6.5749376022032875,441,2.539889535505183,1.1451612903225807,0.2,0.0022675736961451248,23.36864
12150,0.19961361361361363,0.010109256806533257,0.3689811146659713,1.8484767045007136,2.2438399609660893,0.14285714285714285,0.6153513988325824,0.426519702728996,2.2956545209176786,7,0.6857934554730679,6.585855098482625,451,2.545809704770885,1.155939113889644,0.14285714285714285,0.0022172949002217295,23.11409
12175,0.19843043043043043,-0.0018371229318152858,0.3669538722305178,1.8492822468536223,2.2412496918905593,0.14285714285714285,0.6111922568041801,0.4202146979296985,2.2895937551536476,7,0.6769263808305441,6.545754652435687,476,2.536786103517414,1.1451431085205246,0.14285714285714285,0.0021008403361344537,23.38454
12200,0.19698498498498498,-0.004604920296891386,0.36653657743358337,1.8607335856665537,2.240757999378689,0.14285714285714285,0.6103691051726561,0.42533081285444235,2.279660093692123,7,0.6619641666964118,6.585779729938404,501,2.547910736802483,1.1604048246222098,0.14285714285714285,0.001996007984031936,23.22547
12225,0.1966106106106106,-0.00021748344280461687,0.36508599183357604,1.8568987233178005,2.24003498687992,0.14285714285714285,0.6092148145023423,0.4228619141201747,2.2746343868105385,7,0.6542765097336003,6.6274286306409,526,2.5551696697115354,1.1582529145980922,0.14285714285714285,0.0019011406844106464,23.46406
12250,0.19703903903903905,0.011303706319051563,0.36451570294957375,1.8499669138020551,2.240849469081824,0.14285714285714285,0.6105621142074226,0.4221050385588441,2.268180825507753,7,0.6444588083853272,6.604571448256856,551,2.553256280275506,1.157988627494704,0.14285714285714285,0.0018148820326678765,23.24138
12275,0.19616016016016016,0.007050429197006364,0.3610561123471658,1.8406189720296515,2.2379175101214575,0.14285714285714285,0.605736584851208,0.42527198873262434,2.2746328948086685,7,0.6556871558901237,6.657889262559373,576,2.5646967761672936,1.1778556689374453,0.14285714285714285,0.001736111111111111,23.40045
12300,0.19457057057057056,-0.0019651927607190825,0.3604560233773717,1.8525721660801455,2.2346112138802066,0.14285714285714285,0.6002771101842769,0.42921965674774665,2.263306385980142,7,0.6372554474673247,6.699791376912378,601,2.5732067066964004,1.1907684402831697,0.14285714285714285,0.0016638935108153079,23.32092
12325,0.19434234234234235,-0.010229260108507311,0.35976677586171374,1.851201192316439,2.2369971816551373,0.14285714285714285,0.6042150574486393,0.426746605682263,2.2528823145529695,7,0.6202528305692131,6.682602138981817,626,2.5716461280945078,1.186175695796587,0.14285714285714285,0.001597444089456869,23.38454
12350,0.19363763763763764,-0.009572795055918506,0.35839829614772234,1.850871042015129,2.2367402245451027,0.14285714285714285,0.6037932265928437,0.4208970037840409,2.258153982693588,7,0.6305677679802917,6.657488663988552,651,2.5709786217643837,1.1743833838165296,0.14285714285714285,0.0015360983102918587,23.22547
12375,0.19424824824824824,0.0016022434673427478,0.35802405515990393,1.8431263004356728,2.236543909348442,0.14285714285714285,0.6034197116027843,0.41416306801199665,2.263688598467778,7,0.6400063071647475,6.645038892050844,676,2.564275568393329,1.1568023490126087,0.14285714285714285,0.0014792899408284023,23.25729
12400,0.1939139139139139,-0.015406830789565912,0.3571959529217427,1.8420336411770648,2.235879539873336,0.14285714285714285,0.6023554363743333,0.4023126161470163,2.257313329085327,7,0.6299269448315195,6.581358825537726,701,2.546465769473079,1.1263078790681542,0.14285714285714285,0.0014265335235378032,23.46406
12425,0.19623023023023023,0.0038034754846261102,0.3594682555066978,1.8318699167041999,2.238785106112594,0.14285714285714285,0.6071575319638275,0.40130793637838336,2.263494072965819,7,0.6401337167584952,6.4926289095519865,726,2.5237858254393064,1.116393256513595,0.14285714285714285,0.0013774104683195593,23.41635
12450,0.19588788788788788,-0.00757275327908224,0.36095497005498434,1.842660993218575,2.2371571546208906,0.14285714285714285,0.6044673254282829,0.403215256627762,2.250213882393201,7,0.6189455483086583,6.431071368878489,751,2.504969893814946,1.1170791098023671,0.14285714285714285,0.0013315579227696406,23.32092
12475,0.1951051051051051,-0.008790204126168035,0.35877071468883076,1.8388586731011336,2.2341214057507988,0.14285714285714285,0.5994041570522558,0.40654661125647734,2.253953805893731,7,0.6219179093861676,6.475825689614622,776,2.514100183251449,1.1331655417000341,0.14285714285714285,0.001288659793814433,23.28911
