,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=w_BDF_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
15850,0.18478678678678678,-0.01109864245112062,0.3330949827195805,1.8025909130825284,2.2212990390867713,0.125,0.5777472726228163,0.3724553363452184,2.346300846300846,6,0.7640584132852165,6.649774107852925,829,2.562791028319712,1.1181655553748577,0.16666666666666666,0.0012062726176115801,27.02852
15875,0.18566166166166168,-0.009689382171648274,0.3339299963337575,1.7985942458184547,2.2213614518327236,0.125,0.5778446614750341,0.3691367077142056,2.3542397359191254,6,0.7724075891953585,6.642451855490252,854,2.561940553511053,1.1054314130715577,0.16666666666666666,0.00117096018735363,27.10743
15900,0.18782782782782784,0.007676494498956044,0.33757194628011084,1.7972413895429051,2.2248682824025288,0.125,0.5837329745075511,0.3738755062886378,2.3337990685296073,6,0.7446689953733769,6.5518113877810915,879,2.5399608484895246,1.1075431783019165,0.16666666666666666,0.0011376564277588168,26.91803
15925,0.18741941941941942,0.0009102422126732614,0.3360109383011451,1.792828829275145,2.223353124116483,0.125,0.5811980913934003,0.3826269013843787,2.35518443027155,6,0.77295750822544,6.617480980557904,904,2.552435966452469,1.138733468972533,0.16666666666666666,0.0011061946902654867,27.01274
15950,0.18754154154154154,-0.003714527518027032,0.3357174119581114,1.7900962591999812,2.2244306125335975,0.125,0.5829898347371333,0.3877045592834954,2.347553487169543,6,0.7628897433412696,6.641312833044836,929,2.5613375382131784,1.1548538904257686,0.16666666666666666,0.001076426264800861,26.93382
15975,0.18733733733733735,-0.001978879118152639,0.33585893668180605,1.7928029802037095,2.2264097478039107,0.125,0.5863552297598029,0.38670585092172055,2.338352180936995,6,0.751127941574059,6.632963941981836,954,2.5597867684366995,1.15139366170294,0.16666666666666666,0.0010482180293501049,26.98117
16000,0.1868848848848849,0.0028257457955429637,0.3342403239456234,1.7884823812878434,2.2254636233951497,0.125,0.5847701919618798,0.37977910850678637,2.3286915396741987,6,0.7372791280703854,6.583008665278431,979,2.553193927624834,1.1362456331527835,0.16666666666666666,0.0010214504596527069,26.8233
16025,0.18663063063063062,0.005458986277644188,0.33455622063461415,1.7926115316876894,2.2246950567087524,0.125,0.5834567944489201,0.3808650318594323,2.318315377081293,6,0.7233235218725607,6.551366147580659,527,2.5523220901726646,1.1384186225471336,0.16666666666666666,0.0018975332068311196,26.87067
16050,0.18724124124124125,0.009266365577982053,0.33589230917275226,1.7939013165373607,2.2235985277463195,0.125,0.5815851789841995,0.3741272573695297,2.3137604972558354,6,0.7171795690754629,6.4724348399868035,552,2.536683675673681,1.1138309724653828,0.16666666666666666,0.0018115942028985507,26.74435
16075,0.18626426426426426,0.011777638224163193,0.3339459796429454,1.7928612391755203,2.2202372445333713,0.125,0.5758743886895077,0.37675598404969957,2.2999147037595957,6,0.6975662928215033,6.538635720350976,577,2.552156918632823,1.1281943997425168,0.16666666666666666,0.0017331022530329288,26.79172
16100,0.18526526526526527,-0.0035438344174424014,0.33377998703263456,1.801632845502496,2.2192843799396464,0.125,0.5742501113723457,0.3840501404797925,2.2943834732085215,6,0.6908685521099255,6.637455042804316,602,2.567343986826594,1.1506086506086506,0.16666666666666666,0.0016611295681063123,26.98117
16125,0.18467267267267268,-0.008666222397486675,0.3333224925198387,1.804936744001338,2.221122589034169,0.125,0.577351532918939,0.38003555786826243,2.2913915942218446,6,0.6870468425050924,6.625492440822923,627,2.5643187938685332,1.1401437538621653,0.16666666666666666,0.001594896331738437,26.64958
16150,0.18461661661661663,0.0001588666197139496,0.33270798993667045,1.802156252422214,2.219240506329114,0.125,0.5741335258816016,0.3797280298429774,2.291388561706583,6,0.6877702564146082,6.655921074897621,652,2.5701874889521665,1.141325250154819,0.16666666666666666,0.0015337423312883436,26.71276
16175,0.1845965965965966,-0.005990506123248813,0.3328199900223413,1.802958430212345,2.2192652588949957,0.125,0.5740727135342321,0.3857558076480923,2.2925555913631968,6,0.6887797270399425,6.6713966025836635,677,2.5677524408379004,1.1590523983315952,0.16666666666666666,0.0014771048744460858,26.83909
16200,0.18677477477477478,0.014505021771664265,0.335573563144468,1.7966749714950776,2.221930447125621,0.125,0.5787049091868436,0.39279053315325746,2.2990777338603428,6,0.6984220855171992,6.604344753314936,702,2.5613463988623604,1.1705049988820393,0.16666666666666666,0.0014245014245014246,26.99696
16225,0.18676076076076076,0.0007501204707167891,0.3373889180700419,1.8065300049951862,2.2246253887475262,0.125,0.5834224832878623,0.39279856786047357,2.2944896681277394,6,0.6916117456182294,6.626738311282337,727,2.5658331873924904,1.1642307936709666,0.16666666666666666,0.001375515818431912,26.88646
16250,0.1892852852852853,0.022978708723024887,0.34142446164910945,1.8037559609270442,2.225355025506687,0.125,0.5845932913313516,0.3919807928248086,2.2989268655790585,6,0.6970015326561458,6.5517438152462155,752,2.5502194718317797,1.14807471887488,0.16666666666666666,0.0013297872340425532,26.88646
16275,0.18815015015015016,0.003164954834273122,0.3398346474287356,1.806188552905943,2.2225469728601253,0.125,0.5798352013297048,0.384343643928028,2.2912147161433554,6,0.68582483333351,6.509112071832391,777,2.539580458724399,1.130972509236646,0.16666666666666666,0.001287001287001287,26.8233
16300,0.18846846846846846,0.00574308573940295,0.34067346505205015,1.8075886530008398,2.224680910099889,0.125,0.5834579049184718,0.37806458466114296,2.298863195969513,6,0.6970256147723028,6.463864184877839,802,2.5287748858580352,1.109756477814848,0.16666666666666666,0.0012468827930174563,26.8233
16325,0.18846246246246245,0.004695214208938867,0.34088615528431965,1.8087748129270922,2.223222945822364,0.125,0.5809380455329319,0.3851301826062016,2.3167614544060324,6,0.7221160628222112,6.5084537043200426,826,2.5366451681744513,1.1297912122156435,0.16666666666666666,0.0012106537530266344,26.74435
16350,0.18859659659659658,0.004650475595598164,0.33943356969980043,1.7997862942661704,2.2219442707247583,0.125,0.5788067838996932,0.38418750796144535,2.3168811215671212,6,0.7208577666644291,6.515684086025088,826,2.5327301051750544,1.1318488866649987,0.16666666666666666,0.0012106537530266344,26.63379
16375,0.188986986986987,0.0030372838320710583,0.33961164842847913,1.7970107563642128,2.2226150859678313,0.125,0.5798550394816555,0.3825782052775983,2.3107684432785205,6,0.7119562460898413,6.511059623622756,611,2.532818796368641,1.1265167347702674,0.16666666666666666,0.0016366612111292963,26.93382
16400,0.18894694694694694,0.007649500715446614,0.34066900475741424,1.8029876124596407,2.2236669202572794,0.125,0.5816210463502788,0.38327382150690303,2.3093079673135852,6,0.710406119840806,6.508962782794122,611,2.526715945915627,1.1250622045284897,0.16666666666666666,0.0016366612111292963,26.76014
16425,0.18962562562562563,-0.0068620464822378765,0.34332439451846536,1.8105379659829541,2.2242818057455542,0.1,0.5824730608213127,0.3935577187018307,2.2914310302434227,6,0.6851595158537177,6.522581830941202,611,2.526004847122951,1.1463144623143393,0.16666666666666666,0.0016366612111292963,26.8233
16450,0.1901201201201201,-0.011215932165430462,0.3439583004264729,1.8091630712686066,2.2270402945387606,0.1,0.5871364854102752,0.39644079397672827,2.2752160512479604,6,0.6610184382241038,6.530995994570045,611,2.5274821823937477,1.1525838843987264,0.16666666666666666,0.0016366612111292963,26.63379
16475,0.1896736736736737,-0.012154166118898194,0.34376517278503727,1.8124031982238722,2.228311439518336,0.1,0.5892510644409075,0.39408076671381226,2.289990186457311,6,0.6781173406834007,6.580935646826268,611,2.542482118925878,1.1463661764254351,0.16666666666666666,0.0016366612111292963,26.74435
16500,0.19005405405405407,-0.015022664512383823,0.34524712425736315,1.816573321604442,2.229440174137814,0.1,0.59116041209118,0.39425062149749296,2.3091683119447186,6,0.7043334524384314,6.589958867241058,329,2.547482870281184,1.1419374523264685,0.16666666666666666,0.00303951367781155,26.85488
16525,0.19006206206206205,-0.015798893463976105,0.34662298811831127,1.8237358069130414,2.2309830508474575,0.1,0.5937244418675359,0.394128676160782,2.3030097864221086,6,0.6924622302332791,6.57753332995387,329,2.5449706589129835,1.137052906676391,0.16666666666666666,0.00303951367781155,26.69697
16550,0.19005205205205206,-0.018743729899061527,0.3480317283079289,1.831244254140486,2.2338742393509126,0.1,0.5986010398617897,0.3982471479284954,2.308058608058608,6,0.7008216239424566,6.594236760124611,329,2.5508115170762706,1.1442840279669482,0.16666666666666666,0.00303951367781155,26.91803
16575,0.1909149149149149,-0.017332816020930484,0.3485455422495334,1.8256590502888144,2.2356897827402973,0.1,0.6016783731138824,0.40089343763763347,2.3034283304211605,6,0.6961168263230085,6.596659480929506,329,2.5421937562426566,1.1501895420903785,0.16666666666666666,0.00303951367781155,27.13899
16600,0.1925985985985986,-0.0013508099079905635,0.3511844744966373,1.823400985531328,2.2391967126193,0.1,0.6075066318531299,0.3928983503632943,2.2942640364188165,6,0.6827169628191712,6.495013994335227,334,2.521803847550808,1.1187805239011397,0.16666666666666666,0.0029940119760479044,26.72856
16625,0.19197197197197197,-0.0038256361653873036,0.3492960684117218,1.8195159680014081,2.2417508868214977,0.1,0.611692911607991,0.3856710814474919,2.2832623325307155,5,0.6661393674452124,6.473887136347704,359,2.5146185624593738,1.104138054576939,0.2,0.002785515320334262,26.88646
16650,0.18965765765765766,-0.024813342504324567,0.3449553486604598,1.818831640761497,2.2381343743579207,0.1,0.6057225678765454,0.37671796820571285,2.2702290076335876,5,0.6460795033773823,6.527928320944982,344,2.528529751824374,1.0920774809510696,0.2,0.0029069767441860465,27.12321
16675,0.19196796796796797,-0.0005621768020827473,0.3500125146003671,1.8232860320674469,2.242250133618386,0.1,0.6125348752077933,0.3751355748373102,2.263465894789831,5,0.6372210632331605,6.475204952317216,344,2.517407122161885,1.0717776056254098,0.2,0.0029069767441860465,27.04431
16700,0.1903943943943944,-0.02148521890106093,0.34660680111879877,1.8204674681798487,2.239030023094688,0.1,0.607235758699531,0.37282076086727933,2.2563319333078784,5,0.6272464398595328,6.5077129443326625,344,2.526936973288508,1.0756302521008403,0.2,0.0029069767441860465,26.64958
16725,0.19008808808808808,-0.03103511797027366,0.3484502206447672,1.8330986657264556,2.240772096173383,0.1,0.6101344021146161,0.37732888182076696,2.268249446027224,5,0.6467807209507264,6.5254376827178335,344,2.5340467891902536,1.0828774369049419,0.2,0.0029069767441860465,26.76014
16750,0.19014814814814815,-0.0229841521304327,0.3475294538792786,1.8276772993261632,2.2404126790198875,0.1,0.609534414402889,0.3673654176186315,2.2635095686020112,5,0.639617672168269,6.482499040243027,344,2.529225240149526,1.0570770722249152,0.2,0.0029069767441860465,26.74435
16775,0.18928128128128127,-0.023341723439808205,0.34509127831954817,1.8231664324309258,2.2361044479473646,0.1,0.6024735276710216,0.358153702959406,2.2689627445725007,5,0.6495106007583835,6.4269792784611575,344,2.520849093509927,1.0378520856958962,0.2,0.0029069767441860465,26.61799
16800,0.18961361361361362,-0.023232111780555877,0.3458695835796942,1.8240756926055544,2.236346258874932,0.1,0.602873161744449,0.374852183461441,2.2704482957088956,5,0.6485355729128529,6.490043694339748,344,2.5333355259275523,1.083796324561939,0.2,0.0029069767441860465,26.96539
16825,0.18851851851851853,-0.030043170946148005,0.3434928051823926,1.8220639960559135,2.23022822864235,0.1,0.592762120034458,0.3677693410502841,2.2701409373975747,5,0.6492767548638172,6.5148317838271685,344,2.5366880657356043,1.0706755294481374,0.2,0.0029069767441860465,27.04431
16850,0.18814414414414415,-0.02981996601973855,0.34153738108919107,1.8152963656818717,2.2311274850549143,0.1,0.5942333107120586,0.37099108301943007,2.274002087138012,5,0.6571168913948304,6.556319674474131,344,2.5484313052496983,1.0862385892762563,0.2,0.0029069767441860465,26.76014
16875,0.18796396396396398,-0.0270303830536643,0.3432600545330607,1.8262014020882733,2.233093126385809,0.1,0.5973555309478477,0.3793029993183367,2.2842847979474024,5,0.670463795969149,6.585408232118758,344,2.5529329874998936,1.105001861735137,0.2,0.0029069767441860465,26.93382
16900,0.18666266266266265,-0.026467913806166126,0.34007593470473413,1.8218744437355445,2.2304445694991557,0.1,0.5929112162030314,0.3756837340998305,2.2779475840541066,5,0.6616558298647184,6.631904753828672,355,2.555986175578223,1.1047054371136622,0.2,0.0028169014084507044,26.80751
16925,0.18783983983983985,-0.02253945846551212,0.34366806642082154,1.8295802781446544,2.234425888711801,0.1,0.5995773596862501,0.3834544795685631,2.2811311184377376,5,0.6675620361812217,6.642893617021277,355,2.559845802145936,1.1157698868041557,0.2,0.0028169014084507044,26.98117
16950,0.1885885885885886,-0.02039511229205551,0.3465180467091295,1.8374284960850338,2.2346820017799685,0.1,0.6000652649773404,0.3821868365180467,2.2669857061897867,5,0.6456060663781855,6.545750427809281,355,2.53954661281879,1.102934869186937,0.2,0.0028169014084507044,26.80751
16975,0.18975375375375375,-0.0030790393645156442,0.3496655483108607,1.8427332339608251,2.2350957647693552,0.1,0.6007966975841632,0.38650798674853876,2.2582912094686227,5,0.6325409634589482,6.507643216332259,364,2.5318167926026476,1.105364793917084,0.2,0.0027472527472527475,26.63379
17000,0.19044244244244243,-0.0005769789375349606,0.35000946113575676,1.8378753005204729,2.2387708445400754,0.1,0.6067865592987941,0.3905451716670521,2.2492583398922323,5,0.6183830811133446,6.507215115792994,389,2.5349462113560186,1.1158131851629374,0.2,0.002570694087403599,26.80751
17025,0.1907927927927928,0.0006932767935910512,0.35015372346565093,1.8352565541924286,2.239146480574381,0.1,0.6074282167872034,0.3898699908710297,2.2622381880175353,5,0.6413345640984562,6.501990832134373,414,2.53536136469828,1.113425232244531,0.2,0.0024154589371980675,26.76014
17050,0.19155555555555556,0.004793533762175936,0.3508810434564495,1.8317455864895855,2.240739504772075,0.14285714285714285,0.6102565688613617,0.3977655149348885,2.2565516423574055,5,0.632237911916719,6.540828023330299,439,2.5415460483120347,1.1336192773955263,0.2,0.002277904328018223,26.9496
17075,0.19122122122122123,-0.002490451090160959,0.34957860021986076,1.8281370550156566,2.236586509478197,0.14285714285714285,0.603430760082856,0.3971208710673716,2.253639118293625,5,0.6281733184027433,6.529444388423919,464,2.540379320428482,1.135998802036538,0.2,0.0021551724137931034,26.83909
17100,0.19317717717717717,0.009748448816191354,0.3515317332006799,1.8197373951595945,2.238057534969649,0.14285714285714285,0.6058500003292404,0.4001782531194296,2.2558859613249984,5,0.631996334601582,6.5237492831359845,489,2.53840046384959,1.1383844339622642,0.2,0.002044989775051125,26.96539
17125,0.19282082082082083,0.002240750899177579,0.3507589758498245,1.819092846699206,2.237729350202027,0.14285714285714285,0.6053324613151113,0.3970762298315925,2.250308914386584,5,0.6233427258461307,6.5476347746557595,514,2.5374458435365184,1.132048663528994,0.2,0.0019455252918287938,26.79172
17150,0.19203603603603603,0.009215677308414981,0.34881466191280414,1.8164021144830766,2.234771573604061,0.14285714285714285,0.600449611892668,0.3881382790183691,2.2406716417910446,5,0.6080371678039412,6.544828519702891,539,2.5364026541640903,1.1127349890911267,0.2,0.0018552875695732839,26.96539
17175,0.19057457457457458,0.008931124916556942,0.3460584923102782,1.8158691582169084,2.231238146843674,0.14285714285714285,0.5945865887526052,0.39093621312715354,2.2460015691954855,5,0.6161684176881962,6.599782268490168,557,2.5476649784805354,1.1296824722239087,0.2,0.0017953321364452424,26.91803
17200,0.18985985985985987,-0.001949554799756489,0.3467390731270101,1.8262895241940373,2.2346585117227318,0.14285714285714285,0.6002521220575378,0.3933885168977698,2.2455158300228724,5,0.6159611762619027,6.6748701544388265,557,2.5628498039794767,1.1345376030167564,0.2,0.0017953321364452424,26.91803
17225,0.18995395395395395,0.005889459252683893,0.3448493918762252,1.8154367661113224,2.231923601637108,0.14285714285714285,0.5956909903897749,0.3900845260428743,2.2411141386618225,5,0.6079403801885513,6.7175262738025046,557,2.568235254672937,1.1311735941320293,0.2,0.0017953321364452424,26.8233
17250,0.18727127127127127,-0.015600579954581733,0.33977250860575997,1.814333326725718,2.2274160768098676,0.14285714285714285,0.5881119346559267,0.3900921511192833,2.2339904493694136,5,0.5966679602516552,6.778000243745321,557,2.579184486822469,1.1480980398326148,0.2,0.0017953321364452424,26.85488
17275,0.18876276276276277,0.0020752522771765518,0.3415847359657217,1.8095980953352846,2.2277789306218443,0.14285714285714285,0.588774109702689,0.3940522023184532,2.2505300139317947,5,0.6232794763648786,6.759890693262319,355,2.578353998242947,1.1536001490359238,0.2,0.0028169014084507044,26.93382
17300,0.1885925925925926,0.003022207853838484,0.34155325789261376,1.8110640147487376,2.2286486112073147,0.14285714285714285,0.5902206660282812,0.3830173457039129,2.2421700223713645,5,0.6099531552161429,6.703874443178287,355,2.5627558684134324,1.1213986013986015,0.2,0.0028169014084507044,26.8233
17325,0.1866906906906907,-0.008001196603955874,0.33806245442457,1.8108158107608707,2.2260273972602738,0.14285714285714285,0.5858227453861239,0.3805816497233303,2.2462025316455696,5,0.6162274200161015,6.769663897674742,333,2.5796865781469354,1.1257731958762884,0.2,0.003003003003003003,26.85488
17350,0.18595795795795797,-0.009934412637695634,0.3364769717718494,1.8094249660878792,2.2254343491882653,0.14285714285714285,0.5847766176448069,0.3825441939581853,2.2783406001538857,5,0.6672237262176044,6.8193573188418455,333,2.591132046070742,1.136910475459141,0.2,0.003003003003003003,26.80751
17375,0.18492692692692692,-0.012536126196971411,0.33308072880016454,1.8011478065159217,2.2214440433213,0.14285714285714285,0.5779799698286903,0.3831830336360979,2.2847276013426283,5,0.6764491859411369,6.866121130173671,343,2.601566221285017,1.15042090551565,0.2,0.0029154518950437317,26.79172
17400,0.1848988988988989,-0.009213016110626844,0.3336509414554392,1.8045047506630996,2.2258740248483098,0.14285714285714285,0.5855219774961797,0.37622486655045095,2.2777450016388068,5,0.6660243981129909,6.854075295603663,368,2.601337310400699,1.1276001947103682,0.2,0.002717391304347826,26.93382
17425,0.1826806806806807,-0.0313789980000427,0.3295268989249197,1.8038409847011736,2.2202613896477885,0.14285714285714285,0.5758841626125252,0.37800962202325505,2.285212667285014,5,0.6777050840616207,6.959009120914221,393,2.6218047887281624,1.1471282716418905,0.2,0.002544529262086514,26.66538
17450,0.18247247247247247,-0.02709042168180252,0.3299797026715673,1.808380728338887,2.219630996309963,0.14285714285714285,0.5748129548259291,0.3764441274891656,2.292443375425937,5,0.6881022914387604,6.931844265913305,418,2.6204303265100433,1.1408099481314005,0.2,0.0023923444976076554,26.71276
17475,0.18186186186186187,-0.02498241544282482,0.3280933509467195,1.8040800175901186,2.216569983638257,0.14285714285714285,0.5694502419632915,0.37451563188022896,2.2788532386630047,5,0.6677774942672644,6.903241658915001,443,2.621601379929487,1.1414910750234868,0.2,0.002257336343115124,26.99696
17500,0.18147547547547546,-0.023394273636696033,0.3269826910984368,1.8018009884901784,2.215412213169893,0.14285714285714285,0.5674509079011404,0.3656712301565413,2.2709646478487255,5,0.6556296016135996,6.826889736477115,458,2.608672806601916,1.1183198380566801,0.2,0.002183406113537118,26.80751
17525,0.18133533533533533,-0.013418593732336342,0.32598783355598,1.7977071757864802,2.2134182908545728,0.14285714285714285,0.5640234117633871,0.359252348830277,2.2677538504425394,5,0.6509170177095882,6.793478073427719,458,2.600644463933211,1.1020421986656281,0.2,0.002183406113537118,26.5232
17550,0.1818078078078078,-0.004556445392474368,0.3247883012344048,1.7864375856604802,2.2121803045076125,0.14285714285714285,0.5618513629599284,0.36640128615947054,2.257394843962008,5,0.6344338613174123,6.791116860715825,458,2.6009463992019897,1.1281234107475842,0.2,0.002183406113537118,26.83909
17575,0.1805885885885886,-0.015278562661199126,0.32291250942308547,1.7881113748484678,2.2078374895778063,0.14285714285714285,0.5542333989862306,0.35887543789632387,2.25353289244692,5,0.6286801949895122,6.816750216076059,458,2.6011048707499027,1.1113705026091731,0.2,0.002183406113537118,26.79172
17600,0.18075475475475475,-0.006371298643296813,0.3225824315792971,1.784641471904692,2.2062722521021136,0.14285714285714285,0.5515672265628275,0.3538161640103226,2.243958977240798,5,0.613044026955933,6.797077698040298,458,2.597013274857824,1.096824034334764,0.2,0.002183406113537118,26.77593
17625,0.18177977977977977,-0.005959087978977899,0.32418859238537867,1.783413935136914,2.2099099099099098,0.14285714285714285,0.558022190129185,0.36206345884866575,2.2667723919189133,5,0.6452327993398494,6.796226871447575,458,2.594265195441732,1.1168297323005845,0.2,0.002183406113537118,26.76014
17650,0.18305305305305306,0.008405040095767417,0.32791600590583475,1.7913714108379117,2.2104836331465645,0.14285714285714285,0.5590505217228876,0.35514846612347567,2.2615084615920327,5,0.6371065907468971,6.737073405204971,458,2.5842223862285025,1.083047060000667,0.2,0.002183406113537118,26.87067
17675,0.18193393393393392,-0.013739211595616278,0.32613671376381004,1.7926106840642537,2.2101416853094706,0.14285714285714285,0.5583847116113327,0.3485738808926449,2.2533077251387112,5,0.6238089226615575,6.800734682561686,458,2.5979839794820307,1.0687968148997906,0.2,0.002183406113537118,26.74435
17700,0.18178778778778779,-0.013201098578502097,0.32610156052112815,1.7938584571027776,2.2101059859680547,0.14285714285714285,0.5583754593888491,0.34839157296565093,2.253686685189143,5,0.6263788844417099,6.785917877316934,458,2.6001509169001595,1.0683529769342475,0.2,0.002183406113537118,26.96539
17725,0.1813953953953954,-0.014921121846240884,0.3247100113677751,1.7900675519353213,2.2076236212200797,0.14285714285714285,0.5540727454269267,0.3402606862604435,2.2439769997816437,5,0.6103933903838383,6.73891878920846,458,2.5922803914285013,1.0478909622378574,0.2,0.002183406113537118,26.80751
17750,0.1821141141141141,-0.012211456476335621,0.3252863707319218,1.7861678229293907,2.208373759235764,0.14285714285714285,0.555398163642842,0.34063276388980496,2.2406536987490058,5,0.605726036237102,6.675278570457943,458,2.5823472985763685,1.0471781007096992,0.2,0.002183406113537118,26.9496
17775,0.18392392392392393,-0.004258054167648492,0.3298356373135953,1.7933264486572422,2.211986276370538,0.14285714285714285,0.5617016121073517,0.35474039403504953,2.287980904240382,7,0.6727454667595376,6.683598009814613,458,2.5836723095595158,1.0755065672232857,0.14285714285714285,0.002183406113537118,26.87067
17800,0.18427627627627627,-0.0063920901733158725,0.33047606631466875,1.7933728258064126,2.213417739940333,0.14285714285714285,0.5642121995086294,0.36705560263346587,2.3211046990931576,7,0.7225762347449394,6.732809362826695,483,2.588053897165305,1.1106873993227917,0.14285714285714285,0.002070393374741201,26.83909
17825,0.18475075075075076,0.004604529119416118,0.3323905811471235,1.7991297994537259,2.2164896307536672,0.14285714285714285,0.5695567917159327,0.3728205628338914,2.3476629136813374,7,0.756699278714826,6.800677142113031,508,2.600768811267934,1.121633957097216,0.14285714285714285,0.001968503937007874,26.8233
17850,0.18537537537537538,0.005313607077330545,0.3339597170473568,1.8015322497451773,2.2179744656433797,0.14285714285714285,0.5721123378124232,0.3758842270100977,2.3547121304377243,7,0.7717653501723635,6.7807028178527515,533,2.5933758639152833,1.1255376257154868,0.14285714285714285,0.001876172607879925,26.85488
17875,0.18474274274274274,-0.004883527117199603,0.33219909188439406,1.7981712675284174,2.2160774958432734,0.14285714285714285,0.5688430085558369,0.3707127298735357,2.361032507419422,7,0.7821141816016162,6.808577587705574,558,2.5984941722172574,1.1159354102104062,0.14285714285714285,0.0017921146953405018,26.98117
17900,0.18525325325325326,0.0009048376420415767,0.3330775714872371,1.7979580149769265,2.2194138402822783,0.14285714285714285,0.574589235192733,0.37350595456805064,2.3696948920123413,7,0.7958864889749993,6.788295085948206,583,2.597775441244749,1.1213782810421467,0.14285714285714285,0.0017152658662092624,26.88646
17925,0.18443243243243243,-0.009700492467470512,0.33069558421258305,1.7930446389017545,2.2146699621983132,0.14285714285714285,0.5664017336784616,0.38005297208110805,2.3687165956295244,7,0.7953530184344472,6.832926914233958,608,2.6053522944591463,1.1492532414245855,0.14285714285714285,0.001644736842105263,26.63379
17950,0.1832172172172172,-0.02266624455044689,0.3294469879913022,1.7981224308232946,2.2143066980023502,0.14285714285714285,0.565757956593063,0.3799731197482435,2.353570219966159,7,0.7751334670609297,6.834167622623145,633,2.6018778550668125,1.1533665008291873,0.14285714285714285,0.001579778830963665,26.76014
17975,0.18132532532532533,-0.03482542963062272,0.325785010820121,1.7966878605380299,2.2117532418859156,0.14285714285714285,0.5612342574821441,0.37350395265645014,2.3433776669437516,7,0.7611178977711439,6.882858040420259,658,2.6095528116916142,1.1464737181007898,0.14285714285714285,0.001519756838905775,26.93382
18000,0.17953153153153154,-0.038742303507488196,0.32147954859717204,1.7906578630211811,2.212170042971148,0.14285714285714285,0.5619928807144444,0.3687051161960837,2.3436348171250354,7,0.761746676770178,6.9019132497340285,683,2.6139023458382487,1.1469006902771515,0.14285714285714285,0.0014641288433382138,26.5548
18025,0.1743103103103103,-0.095510718071006,0.3172807460835209,1.820206421058468,2.2105305273265583,0.14285714285714285,0.5591190327485458,0.3615794551385124,2.3446786326059432,7,0.7634126275644588,7.11227275160122,708,2.6476214297819785,1.1396199095022626,0.14285714285714285,0.0014124293785310734,26.22292
18050,0.22914914914914916,-0.16199599403863107,0.4240870172986196,1.850702997908968,2.3176566080977845,0.1,0.7273519514039757,0.4730386161104316,2.485493940506794,8,0.9371154917872946,5.989218729362039,733,2.3514738659230194,1.1154281947219875,0.125,0.001364256480218281,26.06479
18075,0.27675275275275274,-0.21034617558722607,0.5189455865970283,1.875123486343955,2.4466423382558578,0.08333333333333333,0.8937484266092071,0.5734023929744354,2.6650304273274386,12,1.1106948676781672,5.565117372468684,677,2.118236440058927,1.1049374111349635,0.08333333333333333,0.0014771048744460858,25.73257
18100,0.3663863863863864,-0.26564815591362384,0.6739904923228239,1.8395620507909434,2.763582999126207,0.06666666666666667,1.2060279503116096,0.7247964592098792,3.1288625748926733,25,1.446680811594542,5.417839539165033,320,1.8381517886104268,1.0753808361776127,0.04,0.003125,25.14665
18125,0.393997997997998,-0.31001696875892043,0.7353177305108688,1.866298139196649,2.9702791461412152,0.0625,1.3648423013502755,0.7824310728549506,3.4361457612746302,26,1.6171346048421138,5.987842863784286,291,1.766632646095994,1.0640720880092873,0.038461538461538464,0.003436426116838488,24.92476
18150,0.45395795795795796,-0.33936978606113183,0.8319441504374824,1.8326458119157603,3.4938788361454263,0.041666666666666664,1.678009145669726,0.86491850127011,4.163153537540597,26,1.9336198914960443,7.213029461521274,186,1.6907611652617711,1.0396352938058258,0.038461538461538464,0.005376344086021506,24.65519
18175,0.4963123123123123,-0.3637887228456174,0.8973974216241509,1.8081304842976562,4.2365128634814235,0.029411764705882353,1.99860195122344,0.9166505316488375,5.25494866339839,51,2.2604112580237152,9.567934534150133,209,1.6846235442246182,1.0214543852709554,0.0196078431372549,0.004784688995215311,24.48067
18200,0.496982982982983,-0.3914762101303464,0.9194539221649755,1.8500712371402426,4.727001615375057,0.023809523809523808,2.1633843108601045,0.9332629721683995,5.99358410513789,57,2.4201441349336936,11.956913435174306,234,1.6960577259550451,1.0150187515334197,0.017543859649122806,0.004273504273504274,24.36959
18225,0.5142082082082082,-0.40703475235052966,0.9509396644695091,1.849328052897327,5.990238877716192,0.018867924528301886,2.49085912349783,0.9553858912114994,7.939817511162881,114,2.703903131889694,16.444564462618626,259,1.6884675472253299,1.004675613930218,0.008771929824561403,0.003861003861003861,24.29022
18250,0.5042122122122122,-0.4296992754355024,0.9623591445837668,1.9086391032883794,6.845756249117357,0.01282051282051282,2.6635718701400375,0.963351783175967,9.238595689589522,118,2.836836443540017,20.87870266216723,253,1.725696943506553,1.0010314637708664,0.00847457627118644,0.003952569169960474,24.29022
18275,0.5036856856856857,-0.4439600439540116,0.9750229539212452,1.9357765797809219,8.896638015449897,0.012048192771084338,2.980395335443533,0.9741087717764149,12.208677891800338,172,3.0459828419415422,29.00012653422751,278,1.7999081226890448,0.999062399360801,0.005813953488372093,0.0035971223021582736,24.0997
